app_name,app_id,user_name,score,content,thumbs_up_count,review_date,cleaned_text,processed_text,sentiment_label,sentiment_score
BRImo,id.co.bri.brimo,Dewi S,1,"ini saya kenapa ga bisa instal y? wiffi saya baik baik aja buat instal apk lain,giliran instal ini gabisa",0,2025-04-11 15:25:46,ini saya kenapa ga bisa instal y wiffi saya baik baik aja buat instal apk laingiliran instal ini gabisa,kenapa ga instal wiffi baik baik aja buat instal apk laingiliran instal gabisa,negative,0
Instagram,com.instagram.android,kosetengahmateng,2,Jelek gak ada cewek yg Chet aku,0,2025-04-05 20:00:44,jelek gak ada cewek yg chet aku,jelek gak cewek yg chet aku,negative,0
Shopee,com.shopee.id,Mohamad Rifaldi,1,brang g sesuai jir,0,2025-04-11 15:15:56,brang g sesuai jir,brang g sesuai jir,negative,0
Grab,com.grabtaxi.passenger,Yuli Anto,5,sangat membantu,0,2025-04-10 04:58:17,sangat membantu,sangat bantu,positive,2
Gojek,com.gojek.app,Narti Haryati,5,ok,0,2025-04-10 13:54:28,ok,ok,positive,2
Instagram,com.instagram.android,Loetman Hidayat,5,👍👍,0,2025-04-06 09:48:15,,,positive,2
Jenius,com.btpn.dc,Esha Jr,3,"Tolong gimana ini caranya saya login nomer HP yg dulu hilang,, sudah saya email tidak ada respon dan sudah saya tlpn jenius help tidak membantu",0,2025-03-06 11:46:53,tolong gimana ini caranya saya login nomer hp yg dulu hilang sudah saya email tidak ada respon dan sudah saya tlpn jenius help tidak membantu,tolong gimana cara login nomer hp yg dulu hilang sudah email respon sudah tlpn jenius help bantu,neutral,1
Jenius,com.btpn.dc,Lambue Nababan,2,"aneh pembuatan pasword selalu terjadi kesalahan,padahal apa yg salah",0,2025-03-12 16:01:17,aneh pembuatan pasword selalu terjadi kesalahanpadahal apa yg salah,aneh buat pasword selalu jadi kesalahanpadahal apa yg salah,negative,0
Gojek,com.gojek.app,Yandi Docil,1,lelet banget,0,2025-04-10 21:12:58,lelet banget,lelet banget,negative,0
BRImo,id.co.bri.brimo,Abdul kadir Ose,3,susah daftar,0,2025-04-11 09:50:18,susah daftar,susah daftar,neutral,1
Tokopedia,com.tokopedia.tkpd,Abdul rahim,5,"Saya sih aman aman aja tuh..., saya tambah kekurangan yg mudah²an bisa di tambahkan, yaitu soal Lacak tdk menggunakan google map... tolong di tambahin biar kyk aplikasi sebelah...",0,2025-04-11 12:44:12,saya sih aman aman aja tuh saya tambah kekurangan yg mudah²an bisa di tambahkan yaitu soal lacak tdk menggunakan google map tolong di tambahin biar kyk aplikasi sebelah,sih aman aman aja tuh tambah kurang yg mudah an tambah yaitu soal lacak tdk guna google map tolong tambahin biar kyk aplikasi belah,positive,2
Tokopedia,com.tokopedia.tkpd,Alfriz Salamu,3,"diluar pulau Jawa ongkirnya mahal sekali, yatuhann, beli barang 5000 ongkirnya 60k 😭, beli pulpen 1 biji ongkirnya Kaya beli 20.",0,2025-04-09 21:56:44,diluar pulau jawa ongkirnya mahal sekali yatuhann beli barang ongkirnya k beli pulpen biji ongkirnya kaya beli,luar pulau jawa ongkirnya mahal sekali yatuhann beli barang ongkirnya k beli pulpen biji ongkirnya kaya beli,neutral,1
Jenius,com.btpn.dc,Achmad Fakhrurrozi,1,makin kesini makin lemot dan loading terus waktu mau masuk aplikasi.,0,2025-03-27 10:36:22,makin kesini makin lemot dan loading terus waktu mau masuk aplikasi,makin kesini makin lot loading terus waktu mau masuk aplikasi,negative,0
Gojek,com.gojek.app,Titi Yulisanstri,5,good aplikation,0,2025-04-10 22:01:03,good aplikation,good aplikation,positive,2
Grab,com.grabtaxi.passenger,Boedi Santosa,5,"Untuk Costumer Grab khususnya Area Banten, RangkasBitung, SerKab, SerKot, Cilegon dan sekitarnya sekiranya Fitur BETA NEGO dirasa meribetkan & repot saat order bike, bisa dimatikan saja fitur tersebut! Terima Kasih",0,2025-04-11 01:09:03,untuk costumer grab khususnya area banten rangkasbitung serkab serkot cilegon dan sekitarnya sekiranya fitur beta nego dirasa meribetkan repot saat order bike bisa dimatikan saja fitur tersebut terima kasih,costumer grab khusus area banten rangkasbitung serkab serkot cilegon sekitar sekira fitur beta nego rasa meribetkan repot saat order bike mati saja fitur sebut terima kasih,positive,2
Netflix,com.netflix.mediaclient,Mus Mualim,5,mantap kita coba dulu ye..,0,2025-04-08 21:28:43,mantap kita coba dulu ye,mantap coba dulu ye,positive,2
BRImo,id.co.bri.brimo,Triiiexe PERSONAL,5,update : sudah bisa login setelah disarankan teman login lewat roaming di singapura.. 🙏🙏,0,2025-04-11 13:59:41,update sudah bisa login setelah disarankan teman login lewat roaming di singapura,update sudah login telah saran teman login lewat roaming singapura,positive,2
BRImo,id.co.bri.brimo,M. Arif Al Ichsan,1,"sumpah gajelas, banyak bug sering gangguan. kecewa sih",0,2025-04-11 09:28:40,sumpah gajelas banyak bug sering gangguan kecewa sih,sumpah gajelas banyak bug sering ganggu kecewa sih,negative,0
Instagram,com.instagram.android,Arif Kopenlbn,3,ok,0,2025-04-05 20:03:01,ok,ok,neutral,1
Tokopedia,com.tokopedia.tkpd,Faizz Raja kicau asli garut,2,"pesanan seminggu lebih di proses,giliran ajukan batal nunggu seller gak di konfirmasi,nunggu batal otomatis udah masuk tenggat waktu tapi dana tetep gak kembali.",0,2025-04-10 00:10:53,pesanan seminggu lebih di prosesgiliran ajukan batal nunggu seller gak di konfirmasinunggu batal otomatis udah masuk tenggat waktu tapi dana tetep gak kembali,pesan minggu lebih prosesgiliran aju batal nunggu seller gak konfirmasinunggu batal otomatis udah masuk tenggat waktu tapi dana tetep gak kembali,negative,0
Netflix,com.netflix.mediaclient,COME IN_CHANEL,1,Kocak kocak 😂 apl thae . ga bisa d pake. pcuma bli paket,0,2025-04-01 18:41:25,kocak kocak apl thae ga bisa d pake pcuma bli paket,kocak kocak apl thae ga pake pcuma bli paket,negative,0
Lazada,com.lazada.android,Khan-u Fhieciez,1,aplikasi aneh ga jelas pdhl paylater aman slalu tepat waktu trus ada tawaran lazbon udah ngajuinn malah di tolak kan ga masuk akal. klo mw di tolak ga d acc ngapain nawarin.,0,2025-04-11 11:53:01,aplikasi aneh ga jelas pdhl paylater aman slalu tepat waktu trus ada tawaran lazbon udah ngajuinn malah di tolak kan ga masuk akal klo mw di tolak ga d acc ngapain nawarin,aplikasi aneh ga jelas pdhl paylater aman slalu tepat waktu trus tawar lazbon udah ngajuinn malah tolak kan ga masuk akal klo mw tolak ga acc ngapain nawarin,negative,0
Gojek,com.gojek.app,Firshilla First,5,Bismillah.. MasyaAllah sngat membantu bgt' sukses sllu tuk gojek n gojek food Indonesia👍 #slmsukses'shtkismua🙏🙏,0,2025-04-11 11:35:02,bismillah masyaallah sngat membantu bgt sukses sllu tuk gojek n gojek food indonesia shtkismua,bismillah masyaallah sngat bantu bgt sukses sllu tuk gojek n gojek food indonesia shtkismua,positive,2
Grab,com.grabtaxi.passenger,barber ajah,3,OVO Paylater tidak bisa digunakan untuk beli token listrik dan tidak bisa tarik tunai. Sangat disayangkan.,0,2025-04-10 15:22:17,ovo paylater tidak bisa digunakan untuk beli token listrik dan tidak bisa tarik tunai sangat disayangkan,ovo paylater guna beli token listrik tarik tunai sangat sayang,neutral,1
Netflix,com.netflix.mediaclient,COME IN_CHANEL,1,Kocak kocak 😂 apl thae . ga bisa d pake. pcuma bli paket,0,2025-04-01 18:41:25,kocak kocak apl thae ga bisa d pake pcuma bli paket,kocak kocak apl thae ga pake pcuma bli paket,negative,0
Instagram,com.instagram.android,Nur Hidayat,5,sangat memuaskan,0,2025-04-05 22:27:12,sangat memuaskan,sangat muas,positive,2
Shopee,com.shopee.id,Eko Sulistiyono,5,bermanfaat banget untuk pengusaha usaha rumahan,0,2025-04-11 16:33:13,bermanfaat banget untuk pengusaha usaha rumahan,manfaat banget usaha usaha rumah,positive,2
Tokopedia,com.tokopedia.tkpd,Eko Santoso,2,"Begitu susahnya memasukkan barang pilihan ke keranjang, error terus tanpa ada upaya perbaikan, udah berminggu² masih aja",0,2025-04-10 07:51:47,begitu susahnya memasukkan barang pilihan ke keranjang error terus tanpa ada upaya perbaikan udah berminggu² masih aja,begitu susah masuk barang pilih keranjang error terus tanpa upaya baik udah minggu masih aja,negative,0
Instagram,com.instagram.android,CYBER SECURITY,1,"bug frezeee,saat nonton reels suka diem sendirii",0,2025-04-05 20:57:23,bug frezeeesaat nonton reels suka diem sendirii,bug frezeeesaat nonton reels suka diem sendiri,negative,0
Shopee,com.shopee.id,Bpk. Ceme,3,"semoga ok,baru dwonload",0,2025-04-11 16:32:09,semoga okbaru dwonload,moga okbaru dwonload,neutral,1
BRImo,id.co.bri.brimo,Rama Dillak,1,"tidak pernah terlambat/nunggak bayar pinjol, saldo rekening juga tidak pernah 0.. tapi tiba-tiba rekening saya tidak bisa melakukan setor tunai lewat atm tanpa alasan yang jelas..",0,2025-04-11 11:34:05,tidak pernah terlambatnunggak bayar pinjol saldo rekening juga tidak pernah tapi tibatiba rekening saya tidak bisa melakukan setor tunai lewat atm tanpa alasan yang jelas,pernah terlambatnunggak bayar pinjol saldo rekening pernah tapi tibatiba rekening laku setor tunai lewat atm tanpa alas jelas,negative,0
Instagram,com.instagram.android,Fajar sidik Sidik,5,gooo,0,2025-04-06 04:29:39,gooo,gooo,positive,2
Telkomsel,com.telkomsel.telkomselcm,Sadew wa,3,baru di tinggalkan satu bulan padahal sering update terus pembaruan kok sekarang saya suruh download LG terus udh di download malah keluar notip akhir gk masuk masuk mau ngecek berapa lagi kuota nya mlh errornya udh bulak balik saya hps download lgi ttp sama ke mana ini,0,2025-04-11 10:07:35,baru di tinggalkan satu bulan padahal sering update terus pembaruan kok sekarang saya suruh download lg terus udh di download malah keluar notip akhir gk masuk masuk mau ngecek berapa lagi kuota nya mlh errornya udh bulak balik saya hps download lgi ttp sama ke mana ini,baru tinggal satu bulan padahal sering update terus baru kok sekarang suruh download lg terus udh download malah keluar notip akhir gk masuk masuk mau ngecek berapa lagi kuota nya mlh errornya udh bulak balik hps download lgi ttp sama mana,neutral,1
Telkomsel,com.telkomsel.telkomselcm,Krisna irawan,3,wah min Telkomsel ni kenapa kok ga masuk2 status pembayaran nya padahal saldo ku udh di tarik biasanya ga gini 😬,0,2025-04-11 16:16:17,wah min telkomsel ni kenapa kok ga masuk status pembayaran nya padahal saldo ku udh di tarik biasanya ga gini,wah min telkomsel ni kenapa kok ga masuk status bayar nya padahal saldo ku udh tarik biasa ga gin,neutral,1
Gojek,com.gojek.app,khoiriyah siti,1,"sangat kecewa dengan sistem gojek yg punya sekarang soalnya saya dari tadi udh ke pusat bantuan buat batalkan pesanan gofood malahan laga di respon, udh gitu bayar cash segala saya nya.. ANEHH SI GOJEK",0,2025-04-10 13:05:22,sangat kecewa dengan sistem gojek yg punya sekarang soalnya saya dari tadi udh ke pusat bantuan buat batalkan pesanan gofood malahan laga di respon udh gitu bayar cash segala saya nya anehh si gojek,sangat kecewa sistem gojek yg punya sekarang soal tadi udh pusat bantu buat batal pesan gofood malah laga respon udh gitu bayar cash segala nya anehh si gojek,negative,0
BRImo,id.co.bri.brimo,Abdul kadir Ose,3,susah daftar,0,2025-04-11 09:50:18,susah daftar,susah daftar,neutral,1
Lazada,com.lazada.android,Habi al-Faruq Zidqi,3,"pengirimannya lama, makin kesini masa iya sambe 7 hari lamanya, kalah sama sebelah",0,2025-04-11 12:20:02,pengirimannya lama makin kesini masa iya sambe hari lamanya kalah sama sebelah,kirim lama makin kesini masa iya sambe hari lama kalah sama belah,neutral,1
Grab,com.grabtaxi.passenger,Akhmad Fadli,5,ok,0,2025-04-11 04:51:33,ok,ok,positive,2
Telkomsel,com.telkomsel.telkomselcm,Salimi Erlangga,3,"aplikasinya padahal lumayan bagus dan cukup membantu, tapi yang bikin kesalnya itu, kenapa sering keluar sendiri dari akunnya, sering bangat harus log in lagi, kenapa gak permanin aja, tiap kali lama gak dibuka aplikasinya, pas mau buka malah disuruh log in ulang.",0,2025-04-11 16:35:29,aplikasinya padahal lumayan bagus dan cukup membantu tapi yang bikin kesalnya itu kenapa sering keluar sendiri dari akunnya sering bangat harus log in lagi kenapa gak permanin aja tiap kali lama gak dibuka aplikasinya pas mau buka malah disuruh log in ulang,aplikasi padahal lumayan bagus cukup bantu tapi bikin kesal kenapa sering keluar sendiri akun sering bangat harus log lagi kenapa gak permanin aja tiap kali lama gak buka aplikasi pas mau buka malah suruh log ulang,neutral,1
Telkomsel,com.telkomsel.telkomselcm,Rita Hafifah,3,Sering eror aplikasinya,0,2025-04-11 09:55:09,sering eror aplikasinya,sering eror aplikasi,neutral,1
Shopee,com.shopee.id,Nuno Bambang,3,jasa kirim nya skrang lemot ...masa paket gw bsa lebih dr seminggu baru smpe,0,2025-04-11 17:30:34,jasa kirim nya skrang lemot masa paket gw bsa lebih dr seminggu baru smpe,jasa kirim nya skrang lot masa paket gw bsa lebih dr minggu baru smpe,neutral,1
Telkomsel,com.telkomsel.telkomselcm,Erina Ramadani,1,ngelag banget anjir ga jelas,0,2025-04-11 14:51:54,ngelag banget anjir ga jelas,ngelag banget anjir ga jelas,negative,0
Gojek,com.gojek.app,Siti Nuraisah,5,sangat membantu di saat kesulitan mencari kendaraan roda 4. yg memang harus dan urgent,0,2025-04-11 13:35:18,sangat membantu di saat kesulitan mencari kendaraan roda yg memang harus dan urgent,sangat bantu saat sulit cari kendara roda yg memang harus urgent,positive,2
Jenius,com.btpn.dc,Yuliana,1,Aplikasinya bener² gaa jelas masa udh seminggu pas mau login tulisannya sesi telah berakhir terus udah ke cs nya masih begitu smpe sekarang ktanya ke blokir lah apa lah mengecewakan,0,2025-03-01 12:02:52,aplikasinya bener² gaa jelas masa udh seminggu pas mau login tulisannya sesi telah berakhir terus udah ke cs nya masih begitu smpe sekarang ktanya ke blokir lah apa lah mengecewakan,aplikasi bener gaa jelas masa udh minggu pas mau login tulis sesi telah akhir terus udah cs nya masih begitu smpe sekarang ktanya blokir lah apa lah kecewa,negative,0
Lazada,com.lazada.android,Edo 6252,2,Keren,0,2025-04-10 19:46:18,keren,keren,negative,0
Instagram,com.instagram.android,Arin .L,5,Jujur bagus bngett semua efek² nya dan juga bisa lebih move on☺️,0,2025-04-06 07:35:09,jujur bagus bngett semua efek² nya dan juga bisa lebih move on,jujur bagus bngett semua efek nya lebih move,positive,2
Tokopedia,com.tokopedia.tkpd,Aca Caca,5,"sukak, sejauh ini meskipun ongkir mahal dia pengiriman nya cepet dan pihak² ekspedisi nya gesit, admin olshop nya kalo ngirim barang juga di hari pemesanan itu juga, semoga tetap kek gini ya Tokopedia!! lopyu 🫰🏻😻",0,2025-04-10 12:11:31,sukak sejauh ini meskipun ongkir mahal dia pengiriman nya cepet dan pihak² ekspedisi nya gesit admin olshop nya kalo ngirim barang juga di hari pemesanan itu juga semoga tetap kek gini ya tokopedia lopyu,sukak jauh meski ongkir mahal kirim nya cepet pihak ekspedisi nya gesit admin olshop nya kalo ngirim barang hari mesan moga tetap kek gin ya tokopedia lopyu,positive,2
Instagram,com.instagram.android,17 MZAG__,3,kenapa catatan postingan dihapus haaa,2,2025-04-06 09:10:38,kenapa catatan postingan dihapus haaa,kenapa catat postingan hapus haaa,neutral,1
Shopee,com.shopee.id,Agha aa,5,sangat bagus,0,2025-04-11 15:39:40,sangat bagus,sangat bagus,positive,2
Tokopedia,com.tokopedia.tkpd,Tika Elviyani,3,baik,0,2025-04-10 18:24:53,baik,baik,neutral,1
Telkomsel,com.telkomsel.telkomselcm,hansensTAz Gamerz Glory,3,masih 2x 3x batu bisa kebuka,0,2025-04-11 12:30:59,masih x x batu bisa kebuka,masih x x batu buka,neutral,1
Instagram,com.instagram.android,Clara Aglena,3,krna tidak bisa bikin sorotan,0,2025-04-06 10:01:11,krna tidak bisa bikin sorotan,krna bikin sorot,neutral,1
Telkomsel,com.telkomsel.telkomselcm,PELIPUS AJO LEDA,4,"gak perlu ribet,beli paket internet cukup lewat my Telkomsel.design aplikasinya #gahar",0,2025-04-11 14:15:39,gak perlu ribetbeli paket internet cukup lewat my telkomseldesign aplikasinya,gak perlu ribetbeli paket internet cukup lewat telkomseldesign aplikasi,positive,2
Shopee,com.shopee.id,Denan Sanjaya,5,ok lah,0,2025-04-11 17:09:42,ok lah,ok lah,positive,2
Instagram,com.instagram.android,JUAN FAIRUZ BRAWIBAWA,3,"sebagai pengguna saya merasa update Instagram akhir akhir ini agak menyebalkan, dan mengecewakan. Dari mulai grid yang berubah, hingga ke catatan pada reels/foto yang dihapus. Ini kecil, tapi membuat Instagram serasa kehilangan ""Jati dirinya"". Tolong kedepannya lebih diperhatikan!",128,2025-04-05 21:15:53,sebagai pengguna saya merasa update instagram akhir akhir ini agak menyebalkan dan mengecewakan dari mulai grid yang berubah hingga ke catatan pada reelsfoto yang dihapus ini kecil tapi membuat instagram serasa kehilangan jati dirinya tolong kedepannya lebih diperhatikan,bagai guna rasa update instagram akhir akhir agak sebal kecewa mulai grid ubah hingga catat reelsfoto hapus kecil tapi buat instagram serasa hilang jati diri tolong depan lebih perhati,neutral,1
Tokopedia,com.tokopedia.tkpd,Putra Delvicho,1,"pelayanan customer servicenya sangat lambat,saya kena orderan fiktif berupa cod enggak di bales chatnya,padahal barang masih ngestuck di gudang jakarta pusat,dan perlu di bantu untuk di batalkan agar bisa dikirim ke alamat saya oleh tokped (kata orang jnenya),parah mending beralih ke toko oren aja",0,2025-04-10 21:22:35,pelayanan customer servicenya sangat lambatsaya kena orderan fiktif berupa cod enggak di bales chatnyapadahal barang masih ngestuck di gudang jakarta pusatdan perlu di bantu untuk di batalkan agar bisa dikirim ke alamat saya oleh tokped kata orang jnenyaparah mending beralih ke toko oren aja,layan customer servicenya sangat lambatsaya kena order fiktif upa cod enggak bales chatnyapadahal barang masih ngestuck gudang jakarta pusatdan perlu bantu batal agar kirim alamat oleh tokped kata orang jnenyaparah mending alih toko oren aja,negative,0
Grab,com.grabtaxi.passenger,Adhe Suryani Indah Kusuma,3,Sering trouble,0,2025-04-10 10:47:58,sering trouble,sering trouble,neutral,1
Netflix,com.netflix.mediaclient,Si JUANcuK,1,"LOGIN AJA SOULIT,APP MACAM APA INI, SANGAT BURUK.",0,2025-04-08 09:14:16,login aja soulitapp macam apa ini sangat buruk,login aja soulitapp macam apa sangat buruk,negative,0
Grab,com.grabtaxi.passenger,Carmadi Restu Tailor,5,"enak sedap,pas di lidah.terimakasih buat semuanya.",0,2025-04-10 13:58:41,enak sedappas di lidahterimakasih buat semuanya,enak sedappas lidahterimakasih buat semua,positive,2
Jenius,com.btpn.dc,BUDI PURWANTO,5,"aplikasi lancar, saran aja di pengaturan dikasih menu unlink prangkat biar klu pindah perangkat jd mudah",0,2025-03-20 19:59:32,aplikasi lancar saran aja di pengaturan dikasih menu unlink prangkat biar klu pindah perangkat jd mudah,aplikasi lancar saran aja atur kasih menu unlink prangkat biar klu pindah perangkat jd mudah,positive,2
